module,type,name,res_id,src,value,comments
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_line_form_view,Category,Catégorie,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_view,Category,Catégorie,
hubi,model,"ir.ui.view,arch_db",hubi.product_template_search_view_hubi,Category,Catégorie,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Category,Catégorie,
hubi,model,"ir.ui.view,arch_db",hubi.report_product_sheet_price,Category,Catégorie,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Category,Catégorie,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Category,Catégorie,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_print_label,Category,Catégorie,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_product_category_form_inherited,Category Caliber,Catégorie Calibre,
hubi,model,"ir.ui.view,arch_db",hubi.view_product_category_caliber_form,Category Caliber,Catégorie Calibre,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_category_name,Category Name,Catégorie Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_categ_name,Category Name,Catégorie Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_report_category_partner,Category Partner,Catégorie Client,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_categ_reference,Category Reference,Catégorie Référence,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_product_category_unity,Category Unity,Catégorie Unité,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_product_template_form_inherited,Characteristic,Caractéristique,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,Characteristic,Caractéristique,
hubi,model,"ir.model.fields,help",hubi.field_hubi_printer_isimpetiq,"Checked = label printer, Unchecked = normal printer","Côché = Imprimante Etiquette, Décôché = Imprimante Normale",
hubi,model,"ir.model.fields,field_description",hubi.field_delivery_carrier_city,City,Ville,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_city,City,Ville,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,City,Ville,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,City,Ville,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_partner_civility,Civility,Civilité,
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_mrp_bom_form,Click to create a bill of material.,Cliquez pour créer une nomenclature.,
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_product_pricelist,Click to create a pricelist.,Cliquez pour créer une liste de prix.,
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_account_payments_transfert,Click to register a transfer payment,Cliquez pour enregistrer un transfert de paiement,
hubi,code,addons/hubi/reports/trial_balance_xlsx.py,24,Code,Code,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_department_code,Code,Code,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_labelmodel_code,Code,Code,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_code,Code,Code,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_confirm_dialog_code_message,Code Message,Code Message,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_color_shipper,Color,Couleur,
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_hubi_form_view,Color,Couleur,
hubi,model,"ir.ui.view,arch_db",hubi.report_product_sheet_price,Color,Couleur,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_color_etiq,Color Etiq,Couleur Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_color_etiq,Color Etiq,Couleur Etiquette,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_line_comment,Comment,Commentaires,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_labelmodel_commentary,Comment,Commentaires,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_commentary,Comment,Commentaires,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_comment,Comment,Commentaires,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_line_comment,Comment,Commentaires,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_commercial_partner_id,Commercial Entity,Entité commerciale,
hubi,model,"ir.ui.view,arch_db",hubi.search_res_partner_filter,Companies,Sociétés,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_family_company_id,Company,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_company_id,Company,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_module_option_company_id,Company,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_company_id,Company,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_company_id,Company,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_payment_mode_company_id,Company,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_company_id,Company,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_company_id,Company,Société,
hubi,model,"ir.ui.view,arch_db",hubi.search_establishment,Company,Société,
hubi,model,"ir.ui.view,arch_db",hubi.search_res_partner_filter,Company,Société,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Company,Société,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Company,Société,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Company,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_input_pallet_id,Complete No Pallet,Complète No Palette,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_input_qty,Complete Quantity,Complète Quantité,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_complete_0_account_auxiliary,Complete right with 0 Account Auxiliary,Complète à droite avec des 0 Compte Auxiliaire,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_complete_0_account_auxiliary,Complete right with 0 Account Auxiliary,Complète à droite avec des 0 Compte Auxiliaire,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_complete_0_account_general,Complete right with 0 Account General,Complète à droite avec des 0 Compte Général,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_complete_0_account_general,Complete right with 0 Account General,Complète à droite avec des 0 Compte Général,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Complete_Pallet,Complète_Palette,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_components,Component,Composant,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_config,Configuration,Configuration,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_config_parameter,Configuration Parameter,Configuration Paramètre,
hubi,model,"ir.actions.act_window,name",hubi.action_wiz_confirm_dialog,Confirm Dialog,Confirmation Dialogue,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_confirm_dialog_form,Confirm Dialog,Confirmation Dialogue,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_confirmation_date,Confirmation Date,Date de confirmation,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_tree_view,Confirmation Date,Confirmation Date,
hubi,model,"ir.model,name",hubi.model_res_partner,Contact,Contact,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Contact / Address,Contact / Adresse,
hubi,model,"ir.model.fields,field_description",hubi.field_delivery_carrier_contact_name,Contact Name,Nom du contact,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_contact_name,Contact Name,Nom du contact,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Contact Name,Nom du contact,
hubi,model,"ir.ui.view,arch_db",hubi.view_establishment_tree,Contacts,Contacts,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Contacts & Addresses,Contacts & Adresses,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,Contacts - Address,Contacts - Adresses,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_country,Country,Pays,
hubi,model,"ir.ui.view,arch_db",hubi.search_establishment,Country,Pays,
hubi,model,"ir.ui.view,arch_db",hubi.search_res_partner_filter,Country,Pays,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Country,Pays,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_prepare_creditnote,Create Credit Note CA,Création Avoir sur CA,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_creditnote_customer,Create Credit Note CA,Création Avoir sur CA,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_create_invoiceperiod,Create Invoice From Periodicity,Création Facture par Périodicité,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sale_orders_create_invoice,Create Invoice From Periodicity,Création Facture par Périodicité,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_invoiceperiod,Create Invoice Period,Création Facture Périodique,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_invoiceperiod,Create Invoices Period,Création Factures Périodiques,
hubi,model,"ir.actions.act_window,name",hubi.action_wiz_create_productprice,Create Price,Création des Prix,
hubi,model,"ir.actions.act_window,name",hubi.action_wiz_create_productprice2,Create Price,Création des Prix,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_productprice_step2,Create Price,Création des Prix,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_productprice_step1,Create Prices,Création des Prix,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_create_print_label,Create Print Label,Création Impression Etiquette,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_print_label,Create Print Label,Création Impression Etiquette,
hubi,model,"ir.ui.view,arch_db",hubi.create_product_from_category_search,Create Product,Création Produit,
hubi,model,"ir.ui.view,arch_db",hubi.create_product_from_category_form_view,Create Product From Category,Création Produit à partir des Catégories,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_product_category_form_inherited,Create Products,Création Produits,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_view,Create Products,Création Produits,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_print_label,Create and Print Label,Création et Impression des étiquettes,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Create company,Créer une société,
hubi,model,"ir.actions.act_window,name",hubi.action_creditnote_tree,Create credit-note,Création Avoir,
hubi,code,addons/hubi/static/src/xml/qweb - Copie.xml,6,Create the price-list,Create the price-list,openerp-web
hubi,code,addons/hubi/static/src/xml/qweb - Copie.xml,9,Create the price-list,Create the price-list,openerp-web
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Create_Pallet,Création_Palette,
hubi,model,"ir.ui.view,arch_db",hubi.create_product_from_category_form_view,Create_Product,Création Produit,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_department_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_family_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_labelmodel_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_module_option_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_parameter_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_payment_mode_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printing_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_product_category_caliber_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_product_customer_description_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_confirm_dialog_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_invoiceperiod_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_prepare_creditnote_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_print_label_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_print_label_sale_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_productprice_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_line_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_transfertcompta_create_uid,Created by,Créé par,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_department_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_family_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_labelmodel_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_module_option_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_parameter_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_payment_mode_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printing_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_product_category_caliber_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_product_customer_description_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_confirm_dialog_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_create_date,Created on,Créé le,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_invoiceperiod_create_date,Created on,Créé le,
